,計測日時,ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,切羽からの距離,計測経過日数,変位量,支保寸法,吹付厚,ﾛｯｸﾎﾞﾙﾄ数,ﾛｯｸﾎﾞﾙﾄ長,覆工厚,土被り高さ,岩石グループ,岩石名コード,加重平均評価点,補助工法の緒元,増し支保工の緒元,計測条件・状態等,インバートの早期障害,支保工種,支保パターン2,圧縮強度,風化変質,割目間隔,割目状態,割目の方向・平行,湧水量,劣化,評価点,最終変位量との差分,position_id,補助工法の緒元_bit,増し支保工の緒元_bit,計測条件・状態等_bit,インバートの早期障害_bit,支保工種_numeric,支保パターン2_numeric,pred,mode
2477,2007-04-20,100.0,98.0,STA 653+84,98.942,182.306,83.36000000000001,44,-1.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,0.0,2,1,0,0,0,-1,-1,-3.0499999999999954,train
2478,2007-04-23,100.0,98.0,STA 653+84,98.941,187.572,88.626,47,-1.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,0.0,2,1,0,0,0,-1,-1,-2.3649999999999984,train
2479,2007-03-09,109.0,108.0,STA 653+74,108.237,109.094,0.8569999999999993,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-0.8,2,1,0,0,0,-1,-1,0.0,train
2480,2007-03-10,109.0,108.0,STA 653+74,108.235,111.358,3.1210000000000093,1,-0.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-0.5,2,1,0,0,0,-1,-1,-1.4615000000000002,train
2481,2007-03-12,109.0,108.0,STA 653+74,108.236,112.7415,4.504500000000007,3,-1.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,0.30000000000000004,2,1,0,0,0,-1,-1,-0.7459999999999996,train
2482,2007-03-13,109.0,108.0,STA 653+74,108.236,117.893,9.656000000000006,4,-2.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,1.4000000000000001,2,1,0,0,0,-1,-1,-2.211999999999999,train
2483,2007-03-14,109.0,108.0,STA 653+74,108.236,122.922,14.685000000000002,5,-0.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-0.20000000000000007,2,1,0,0,0,-1,-1,-2.806,train
2484,2007-03-15,109.0,108.0,STA 653+74,108.237,125.0,16.763000000000005,6,-1.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,0.8,2,1,0,0,0,-1,-1,-2.4639999999999986,train
2485,2007-03-16,109.0,108.0,STA 653+74,,125.0,16.763000000000005,7,-1.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,1.0999999999999999,2,1,0,0,0,-1,-1,-1.922000000000002,train
2486,2007-03-17,109.0,108.0,STA 653+74,,125.0,16.763000000000005,8,-2.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,1.4000000000000001,2,1,0,0,0,-1,-1,-1.801999999999999,train
2487,2007-03-19,109.0,108.0,STA 653+74,,125.0,16.763000000000005,10,-0.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-0.6000000000000001,2,1,0,0,0,-1,-1,0.1790000000000002,train
2488,2007-03-20,109.0,108.0,STA 653+74,108.233,125.0,16.763000000000005,11,1.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-2.5,2,1,0,0,0,-1,-1,1.0190000000000006,train
2489,2007-03-23,109.0,108.0,STA 653+74,108.232,127.928,19.691000000000003,14,3.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-4.7,2,1,0,0,0,-1,-1,2.2050000000000027,train
2490,2007-03-24,109.0,108.0,STA 653+74,108.232,130.451,22.214,15,1.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-1.9000000000000001,2,1,0,0,0,-1,-1,-0.638,train
2491,2007-03-26,109.0,108.0,STA 653+74,108.231,133.075,24.837999999999994,17,-0.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-0.7000000000000001,2,1,0,0,0,-1,-1,-1.0049999999999997,train
2492,2007-03-28,109.0,108.0,STA 653+74,108.231,137.0,28.763000000000005,19,3.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-4.3,2,1,0,0,0,-1,-1,1.2470000000000006,train
2493,2007-04-02,109.0,108.0,STA 653+74,108.233,138.403,30.165999999999997,24,-1.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,0.5,2,1,0,0,0,-1,-1,0.8540000000000012,train
2494,2007-04-04,109.0,108.0,STA 653+74,108.233,146.903,38.666,26,2.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.2,2,1,0,0,0,-1,-1,4.164999999999994,train
2495,2007-04-06,109.0,108.0,STA 653+74,108.232,156.396,48.15899999999999,28,4.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-4.8,2,1,0,0,0,-1,-1,2.6214999999999993,train
2496,2007-04-07,109.0,108.0,STA 653+74,108.232,159.19,50.953,29,2.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.3,2,1,0,0,0,-1,-1,1.1239999999999999,train
2497,2007-04-12,109.0,108.0,STA 653+74,108.232,169.0,60.763000000000005,34,3.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-4.5,2,1,0,0,0,-1,-1,4.223999999999995,train
2498,2007-04-13,109.0,108.0,STA 653+74,108.233,170.726,62.489000000000004,35,2.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-2.8,2,1,0,0,0,-1,-1,-0.3314999999999999,train
2499,2007-04-18,109.0,108.0,STA 653+74,108.23166666666667,181.0,72.763,40,1.1666666666666667,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-1.9666666666666668,2,1,0,0,0,-1,-1,0.7155000000000004,train
2500,2007-04-19,109.0,108.0,STA 653+74,108.2305,181.0,72.763,41,-0.75,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-0.050000000000000044,2,1,0,0,0,-1,-1,-0.3339999999999999,train
2501,2007-04-20,109.0,108.0,STA 653+74,108.23,182.288,74.05100000000002,42,-0.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-0.10000000000000009,2,1,0,0,0,-1,-1,-0.6945000000000003,train
2502,2007-04-23,109.0,108.0,STA 653+74,108.217,187.544,79.30700000000002,45,-0.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,0.0,2,1,0,0,0,-1,-1,-0.9899999999999993,train
2503,2007-03-14,119.0,120.0,STA 653+62,118.261,122.07900000000001,3.818000000000012,0,-3.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-4.1,2,1,0,0,0,-1,-1,-2.881500000000001,train
2504,2007-03-15,119.0,120.0,STA 653+62,-117.9,125.0,6.739000000000004,1,-5.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-1.5999999999999996,2,1,0,0,0,-1,-1,-5.184499999999995,train
2505,2007-03-16,119.0,120.0,STA 653+62,118.257,125.0,6.739000000000004,2,-4.15,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.3499999999999996,2,1,0,0,0,-1,-1,-4.159999999999996,train
2506,2007-03-17,119.0,120.0,STA 653+62,118.256,125.0,6.739000000000004,3,-3.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.9,2,1,0,0,0,-1,-1,-3.5010000000000012,train
2507,2007-03-19,119.0,120.0,STA 653+62,118.256,125.0,6.739000000000004,5,-4.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.4000000000000004,2,1,0,0,0,-1,-1,-3.569000000000001,train
2508,2007-03-20,119.0,120.0,STA 653+62,118.255,125.0,6.739000000000004,6,-5.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-2.3,2,1,0,0,0,-1,-1,-3.302499999999997,train
2509,2007-03-21,119.0,120.0,STA 653+62,,125.0,6.739000000000004,7,-4.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-2.5999999999999996,2,1,0,0,0,-1,-1,-4.137499999999995,train
2510,2007-03-22,119.0,120.0,STA 653+62,,125.549,7.288000000000011,8,-4.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.0,2,1,0,0,0,-1,-1,-2.2630000000000003,train
2511,2007-03-23,119.0,120.0,STA 653+62,118.255,127.919,9.658000000000001,9,-4.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.0999999999999996,2,1,0,0,0,-1,-1,-2.6510000000000016,train
2512,2007-03-24,119.0,120.0,STA 653+62,118.253,130.46,12.199000000000012,10,-5.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-2.0999999999999996,2,1,0,0,0,-1,-1,-3.0550000000000006,train
2513,2007-03-26,119.0,120.0,STA 653+62,118.254,133.072,14.811000000000007,12,-6.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-1.2999999999999998,2,1,0,0,0,-1,-1,-6.147000000000003,train
2514,2007-03-28,119.0,120.0,STA 653+62,118.254,137.0,18.739000000000004,14,-4.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.0999999999999996,2,1,0,0,0,-1,-1,-2.593000000000002,train
2515,2007-04-02,119.0,120.0,STA 653+62,118.254,138.428,20.167,19,-2.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-4.8,2,1,0,0,0,-1,-1,-1.0450000000000006,train
2516,2007-04-03,119.0,120.0,STA 653+62,118.254,142.783,24.52199999999999,20,-4.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.4000000000000004,2,1,0,0,0,-1,-1,-3.0980000000000008,train
2517,2007-04-04,119.0,120.0,STA 653+62,118.254,146.542,28.281000000000006,21,-3.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.9,2,1,0,0,0,-1,-1,-2.833999999999998,train
2518,2007-04-05,119.0,120.0,STA 653+62,118.254,151.177,32.916,22,-4.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-2.5999999999999996,2,1,0,0,0,-1,-1,-2.4630000000000036,train
2519,2007-04-06,119.0,120.0,STA 653+62,118.254,154.771,36.50999999999999,23,-4.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.3,2,1,0,0,0,-1,-1,-1.7679999999999967,train
2520,2007-04-07,119.0,120.0,STA 653+62,118.253,159.185,40.92400000000001,24,-4.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-2.9000000000000004,2,1,0,0,0,-1,-1,-3.8470000000000044,train
2521,2007-04-09,119.0,120.0,STA 653+62,118.253,161.156,42.89500000000001,26,-4.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.0999999999999996,2,1,0,0,0,-1,-1,-2.7609999999999983,train
2522,2007-04-10,119.0,120.0,STA 653+62,118.254,163.694,45.43299999999999,27,-4.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.0999999999999996,2,1,0,0,0,-1,-1,-0.6430000000000006,train
2523,2007-04-11,119.0,120.0,STA 653+62,118.254,167.264,49.003000000000014,28,-4.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.4000000000000004,2,1,0,0,0,-1,-1,-1.7019999999999984,train
2524,2007-04-13,119.0,120.0,STA 653+62,118.254,169.878,51.61699999999999,30,-4.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.5,2,1,0,0,0,-1,-1,-3.588,train
2525,2007-04-16,119.0,120.0,STA 653+62,118.254,176.753,58.49199999999999,33,-4.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-3.4000000000000004,2,1,0,0,0,-1,-1,-2.364999999999997,train
2526,2007-04-18,119.0,120.0,STA 653+62,118.256,181.0,62.739000000000004,35,-5.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-2.2,2,1,0,0,0,-1,-1,-4.850500000000004,train
2527,2007-04-19,119.0,120.0,STA 653+62,118.253,181.0,62.739000000000004,36,-7.6499999999999995,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,0.14999999999999947,2,1,0,0,0,-1,-1,-6.241499999999993,train
2528,2007-04-20,119.0,120.0,STA 653+62,118.252,182.283,64.02199999999999,37,-8.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,0.6999999999999993,2,1,0,0,0,-1,-1,-6.523500000000004,train
2529,2007-04-21,119.0,120.0,STA 653+62,118.253,185.022,66.761,38,-8.0,200,250,8.0,4.000,420,12.0,3.0,29.0,31.75,,,,,坑口-2(断熱材あり）,,3.0,4.0,4.0,3.0,0.0,2.0,1.0,37.0,0.5,2,0,0,0,0,-1,0,-7.024000000000002,train
2530,2007-04-23,119.0,120.0,STA 653+62,118.239,187.536,69.275,40,-8.1,200,250,8.0,4.000,420,12.0,3.0,29.0,31.75,,,,,坑口-2(断熱材あり）,,3.0,4.0,4.0,3.0,0.0,2.0,1.0,37.0,0.5999999999999996,2,0,0,0,0,-1,0,-6.664000000000007,train
2531,2007-04-26,119.0,120.0,STA 653+62,118.24,200.675,82.41400000000002,43,-7.4,200,250,8.0,4.000,420,12.0,3.0,29.0,31.75,,,,,坑口-2(断熱材あり）,,3.0,4.0,4.0,3.0,0.0,2.0,1.0,37.0,-0.09999999999999964,2,0,0,0,0,-1,0,-7.147499999999992,train
2532,2007-04-27,119.0,120.0,STA 653+62,118.24,204.958,86.697,44,-7.5,200,250,8.0,4.000,420,12.0,3.0,29.0,31.75,,,,,坑口-2(断熱材あり）,,3.0,4.0,4.0,3.0,0.0,2.0,1.0,37.0,0.0,2,0,0,0,0,-1,0,-7.592000000000001,train
2533,2007-04-02,138.0,140.0,STA 653+42,137.336,139.0,1.6639999999999873,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,4.5,2,1,0,0,0,-1,-1,-0.0085,train
2534,2007-04-03,138.0,140.0,STA 653+42,137.335,141.976,4.639999999999986,1,2.75,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,1.75,2,1,0,0,0,-1,-1,1.2789999999999997,train
2535,2007-04-04,138.0,140.0,STA 653+42,137.336,145.811,8.474999999999994,2,2.75,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,1.75,2,1,0,0,0,-1,-1,1.5449999999999997,train
2536,2007-04-05,138.0,140.0,STA 653+42,137.335,150.132,12.795999999999992,3,3.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,1.5,2,1,0,0,0,-1,-1,2.2649999999999997,train
2537,2007-04-06,138.0,140.0,STA 653+42,137.3345,155.59199999999998,18.255999999999972,4,5.300000000000001,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-0.8000000000000007,2,1,0,0,0,-1,-1,1.8065000000000029,train
2538,2007-04-07,138.0,140.0,STA 653+42,137.334,159.179,21.84299999999999,5,5.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,-1.4000000000000004,2,1,0,0,0,-1,-1,2.8450000000000006,train
2539,2007-04-09,138.0,140.0,STA 653+42,137.334,160.608,23.27199999999999,7,3.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,1.5,2,1,0,0,0,-1,-1,1.1840000000000002,train
2540,2007-04-10,138.0,140.0,STA 653+42,137.333,163.672,26.335999999999984,8,3.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,1.2999999999999998,2,1,0,0,0,-1,-1,0.6380000000000002,train
2541,2007-04-11,138.0,140.0,STA 653+42,137.334,167.928,30.591999999999985,9,3.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,0.6000000000000001,2,1,0,0,0,-1,-1,1.565000000000001,train
2542,2007-04-12,138.0,140.0,STA 653+42,137.335,169.0,31.663999999999987,10,2.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,1.7999999999999998,2,1,0,0,0,-1,-1,0.3394999999999997,train
2543,2007-04-13,138.0,140.0,STA 653+42,137.334,170.701,33.36499999999998,11,4.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,0.5,2,1,0,0,0,-1,-1,-0.34650000000000014,train
2544,2007-04-16,138.0,140.0,STA 653+42,137.334,177.976,40.639999999999986,14,4.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,0.5,2,1,0,0,0,-1,-1,2.449,train
2545,2007-04-18,138.0,140.0,STA 653+42,137.336,181.0,43.66399999999999,16,4.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,0.40000000000000036,2,1,0,0,0,-1,-1,2.6489999999999987,train
2546,2007-04-20,138.0,140.0,STA 653+42,137.334,182.233,44.89699999999999,18,4.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,0.40000000000000036,2,1,0,0,0,-1,-1,1.084999999999998,train
2547,2007-04-21,138.0,140.0,STA 653+42,137.334,185.018,47.68199999999999,19,0.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,4.0,2,1,0,0,0,-1,-1,0.19499999999999992,train
2548,2007-04-23,138.0,140.0,STA 653+42,137.322,187.517,50.18099999999998,21,3.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,1.0,2,1,0,0,0,-1,-1,5.046000000000001,train
2549,2007-04-25,138.0,140.0,STA 653+42,137.321,195.816,58.47999999999999,23,3.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,1.1,2,1,0,0,0,-1,-1,2.5710000000000033,train
2550,2007-04-26,138.0,140.0,STA 653+42,137.322,200.667,63.33099999999999,24,1.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,2.8,2,1,0,0,0,-1,-1,3.0579999999999963,train
2551,2007-04-27,138.0,140.0,STA 653+42,137.322,204.95,67.61399999999998,25,3.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,1.5,2,1,0,0,0,-1,-1,4.217,train
2552,2007-05-12,138.0,140.0,STA 653+42,137.331,229.0,91.66399999999999,40,3.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,5.0,4.0,4.0,4.0,0.0,1.0,1.0,17.0,1.4,2,1,0,0,0,-1,-1,2.899999999999998,train
